Month_code,Birthplace_code,Delivery_method_code,Fetal_presentation_code,Five_min_APGAR_score_code,Average_Age_Mother_years,Average_Birth_Weight_grams,Average_Prenatal_Visits,Average_OE_Gestational_Age_weeks,Average_Pre-pregnancy_BMI,Births
1,5,3,1,9,35.0,3025.0,4.0,41.0,24.7,1
1,5,5,1,99,29.67,1194.0,0.0,40.0,25.7,3
1,5,9,9,8,30.5,4025.5,9.5,41.0,26.6,2
1,5,9,9,99,30.05,3232.0,4.5,37.5,19.8,21
1,6,1,1,6,38.0,1865.0,6.0,34.0,24.3,1
1,6,1,1,7,23.5,2828.0,8.25,37.0,19.65,4
1,6,1,1,8,25.46,3340.85,9.17,39.0,24.08,13
1,6,1,1,9,29.93,3426.69,9.06,39.37,25.7,54
1,6,1,1,10,30.79,3457.64,8.47,39.56,24.76,39
1,6,1,1,99,29.62,2694.12,8.86,36.57,21.03,8
1,6,1,2,7,26.0,1700.0,7.0,33.0,25.7,1
1,6,1,2,9,42.0,3629.0,10.0,39.0,23.0,1
1,6,1,3,8,21.0,2608.0,8.0,37.0,21.5,1
1,6,1,9,9,32.0,3147.0,17.0,40.0,39.2,1
1,6,1,9,99,34.0,1106.0,5.0,27.0,18.0,1
1,6,2,1,7,30.5,2289.5,12.0,32.0,25.7,2
1,6,2,1,9,31.6,3196.4,8.4,39.2,28.14,5
1,6,2,1,10,36.0,3274.0,11.0,39.5,25.9,2
1,6,3,2,8,22.0,2960.0,10.0,37.0,20.2,1
1,6,4,1,9,29.0,3175.0,21.0,40.0,24.6,1
1,7,1,1,0,26.71,2826.14,9.5,36.86,24.07,7
1,7,1,1,2,30.0,425.0,6.0,22.0,30.3,1
1,7,1,1,3,22.0,2325.0,2.0,34.0,23.9,1
1,7,1,1,4,25.67,2764.33,5.33,36.0,28.47,3
1,7,1,1,5,27.8,3286.4,7.6,39.4,23.65,5
1,7,1,1,6,27.0,2331.75,5.25,35.25,27.05,4
1,7,1,1,7,31.1,3010.3,7.12,37.33,26.19,20
1,7,1,1,8,26.57,3248.21,7.21,38.44,24.13,35
1,7,1,1,9,29.03,3283.45,8.34,38.75,25.68,231
1,7,1,1,10,28.81,3429.12,6.36,39.22,25.38,156
1,7,1,1,99,29.2,3047.1,8.01,38.0,25.75,197
1,7,1,2,9,29.33,2655.67,9.33,36.0,24.5,3
1,7,1,2,10,27.0,3015.5,14.5,36.5,25.8,2
1,7,1,2,99,26.17,2468.5,6.2,35.83,26.54,6
1,7,1,3,99,30.71,3210.29,5.2,38.14,28.13,7
1,7,1,9,6,29.0,1184.0,3.0,29.0,16.3,1
1,7,1,9,7,30.5,2547.5,1.5,38.0,24.0,2
1,7,1,9,8,31.25,2799.5,8.25,33.0,25.98,4
1,7,1,9,9,24.0,3853.0,2.5,38.5,27.5,2
1,7,1,9,10,27.0,3238.0,11.0,40.0,19.7,1
1,7,1,9,99,30.39,2741.86,10.84,36.89,24.97,23
1,7,2,1,8,34.67,3580.67,14.67,39.0,25.73,3
1,7,2,1,9,29.67,3423.56,7.76,39.56,26.87,18
1,7,2,1,10,34.67,3269.83,6.17,40.17,27.15,6
1,7,2,1,99,27.0,2528.67,1.33,35.33,32.1,3
1,7,2,9,9,34.0,3341.0,10.0,40.0,19.3,1
1,7,2,9,99,39.0,1002.5,3.0,27.0,24.85,2
1,7,3,1,8,26.0,2302.5,5.5,35.0,23.45,2
1,7,3,1,9,28.67,3104.0,11.33,37.67,32.17,3
1,7,3,2,7,25.0,875.0,7.0,29.0,28.6,1
1,7,5,1,9,25.0,3572.0,5.0,36.0,32.6,1
1,7,5,1,99,24.5,2905.0,5.5,37.5,21.25,2
1,7,9,1,9,28.5,3629.0,4.5,39.5,28.2,2
1,7,9,1,99,28.71,3601.76,3.84,38.9,26.92,21
1,7,9,9,99,28.94,3104.17,3.5,39.5,26.65,47
1,9,1,1,6,23.0,1928.0,8.0,31.0,18.9,1
1,9,1,1,7,28.0,2590.0,5.0,39.0,25.2,1
1,9,1,1,8,31.0,3486.33,12.67,38.67,27.37,3
1,9,1,1,9,31.33,3047.0,10.19,38.39,23.0,18
1,9,1,1,10,33.5,3422.17,9.33,39.5,27.37,6
1,9,1,1,99,28.8,3239.3,8.25,39.0,23.91,10
1,9,3,1,9,32.0,3290.0,17.0,39.0,32.4,2
1,9,4,1,9,33.0,3884.0,6.0,39.0,27.4,1
1,9,5,1,99,26.5,3090.0,7.0,37.5,20.8,2
2,1,1,1,0,28.21,2088.93,7.82,31.18,28.19,141
2,1,1,1,1,27.85,1363.47,6.52,26.55,28.08,792
2,1,1,1,2,27.27,2300.38,9.4,32.35,27.79,535
2,1,1,1,3,27.31,2680.36,9.82,35.14,27.48,585
2,1,1,1,4,27.38,2926.09,10.38,36.74,26.98,815
2,1,1,1,5,27.42,2996.6,10.71,37.17,27.09,1564
2,1,1,1,6,27.5,3034.67,10.71,37.34,26.74,2985
2,1,1,1,7,27.65,3110.39,10.82,37.65,26.95,8214
2,1,1,1,8,27.75,3252.66,11.03,38.41,26.5,50913
2,1,1,1,9,28.17,3304.0,11.24,38.79,26.1,480636
2,1,1,1,10,27.58,3314.06,11.15,38.83,26.15,10950
2,1,1,1,99,28.42,2923.3,9.6,36.83,26.33,889
2,1,1,2,0,26.8,630.4,4.32,22.24,29.43,41
2,1,1,2,1,28.24,585.37,4.38,21.9,28.99,254
2,1,1,2,2,27.96,686.64,4.89,22.96,28.32,81
2,1,1,2,3,27.39,1190.73,7.57,27.05,28.14,41
2,1,1,2,4,28.32,1279.43,7.67,27.77,25.65,22
2,1,1,2,5,29.28,1370.05,5.33,27.92,26.91,39
2,1,1,2,6,30.02,1834.82,8.14,31.41,28.15,61
2,1,1,2,7,28.72,1954.48,9.56,32.46,26.37,92
2,1,1,2,8,29.23,2500.12,9.87,35.19,26.78,291
2,1,1,2,9,29.47,2970.76,10.94,37.65,26.3,1124
2,1,1,2,10,29.57,2791.86,9.14,37.71,27.43,7
2,1,1,2,99,28.75,1004.35,4.5,25.64,28.26,28
2,1,1,3,0,30.2,2248.2,8.8,32.0,28.28,5
2,1,1,3,1,27.48,855.85,5.48,23.5,28.42,31
2,1,1,3,2,27.83,1367.36,6.36,26.92,29.88,12
2,1,1,3,3,25.6,1496.4,9.75,29.4,27.86,5
2,1,1,3,4,27.36,2844.45,8.73,37.09,28.5,11
2,1,1,3,5,25.52,2841.57,11.52,36.22,28.53,23
2,1,1,3,6,26.61,2812.94,9.6,36.45,28.56,31
2,1,1,3,7,26.13,3005.38,10.52,37.51,28.8,89
2,1,1,3,8,26.64,3257.75,10.32,38.48,26.6,413
2,1,1,3,9,27.8,3291.89,11.06,38.72,26.15,2856
2,1,1,3,10,26.45,3379.89,11.38,38.76,27.4,38
2,1,1,3,99,27.14,2581.0,9.1,35.9,28.68,21
2,1,1,9,0,23.75,1264.5,2.33,26.0,30.38,4
2,1,1,9,1,27.92,1048.2,5.25,24.73,29.18,13
2,1,1,9,2,25.5,352.75,0.0,21.33,33.4,4
2,1,1,9,3,28.33,3373.6,11.33,36.0,31.05,6
2,1,1,9,4,24.67,1551.67,9.0,28.0,32.6,3
2,1,1,9,5,31.43,2802.86,12.86,37.57,24.53,7
2,1,1,9,6,25.92,2994.69,9.69,37.38,23.78,13
2,1,1,9,7,26.93,3209.15,10.26,38.22,26.35,27
2,1,1,9,8,28.32,3219.68,10.72,38.54,26.55,120
2,1,1,9,9,27.91,3314.13,11.24,38.8,26.56,1645
2,1,1,9,10,27.41,3404.78,10.9,38.91,27.0,32
2,1,1,9,99,26.46,2890.62,8.21,35.75,26.69,59
2,1,2,1,0,31.29,1672.4,4.86,27.0,30.41,7
2,1,2,1,1,30.88,800.22,5.37,23.68,29.06,69
2,1,2,1,2,32.61,1438.5,5.81,27.36,30.52,33
2,1,2,1,3,29.31,2202.36,8.48,31.93,26.72,29
2,1,2,1,4,30.54,2797.89,9.2,35.49,27.85,37
2,1,2,1,5,31.09,2386.24,8.38,34.28,27.45,54
2,1,2,1,6,30.78,2811.15,9.67,35.76,27.58,85
2,1,2,1,7,30.53,2958.04,9.96,36.64,27.78,257
2,1,2,1,8,30.47,3255.08,10.47,38.08,27.54,1477
2,1,2,1,9,30.7,3315.08,10.87,38.66,26.94,13996
2,1,2,1,10,29.55,3277.84,10.84,38.59,26.25,238
2,1,2,1,99,30.57,2815.88,8.12,35.78,24.83,28
2,1,2,2,0,32.0,411.0,3.0,21.0,38.5,4
2,1,2,2,1,30.66,465.33,4.07,20.76,29.25,29
2,1,2,2,2,33.62,811.0,5.83,23.08,33.23,13
2,1,2,2,3,28.67,500.0,4.67,22.0,27.87,3
2,1,2,2,4,32.0,2892.0,8.0,36.0,27.1,1
2,1,2,2,5,33.0,3275.0,12.0,39.0,29.8,1
2,1,2,2,6,34.43,2330.57,8.43,33.57,31.93,7
2,1,2,2,7,32.38,1933.88,9.88,31.38,28.98,8
2,1,2,2,8,33.79,2585.0,8.5,35.86,29.44,14
2,1,2,2,9,31.4,3028.06,9.37,37.47,27.73,53
2,1,2,2,10,27.0,3067.0,9.0,38.0,21.8,1
2,1,2,3,1,31.0,510.0,1.5,22.0,31.9,2
2,1,2,3,3,35.0,3235.0,8.0,39.0,26.3,1
2,1,2,3,7,32.0,2705.5,2.5,37.5,28.6,2
2,1,2,3,8,31.27,3287.45,9.09,38.18,25.99,11
2,1,2,3,9,29.54,3313.38,9.58,38.52,27.25,99
2,1,2,9,0,30.0,879.0,11.0,27.0,42.6,1
2,1,2,9,6,32.0,2840.0,3.0,38.5,37.55,2
2,1,2,9,7,25.0,3490.0,17.0,40.0,20.9,1
2,1,2,9,8,27.67,2750.0,14.5,35.5,26.15,6
2,1,2,9,9,32.13,3173.45,11.18,38.39,27.11,31
2,1,2,9,99,32.67,2477.33,8.67,32.67,27.23,3
2,1,3,1,0,28.06,2771.75,9.52,35.43,28.69,97
2,1,3,1,1,28.0,2252.44,9.24,33.64,28.64,351
2,1,3,1,2,28.11,2585.92,10.41,35.23,28.57,355
2,1,3,1,3,28.5,2555.66,9.91,35.23,28.62,461
2,1,3,1,4,28.27,2655.86,10.74,35.66,28.72,576
2,1,3,1,5,28.65,2664.28,10.58,35.61,28.92,1033
2,1,3,1,6,28.72,2689.18,10.82,35.88,28.83,1830
2,1,3,1,7,28.77,2730.21,10.9,36.05,28.94,4048
2,1,3,1,8,28.77,3019.98,11.36,37.36,28.66,17142
2,1,3,1,9,29.11,3291.86,11.78,38.53,28.21,103820
2,1,3,1,10,28.27,3392.27,11.99,38.81,28.72,2033
2,1,3,1,99,29.4,2579.19,10.63,35.38,27.51,273
2,1,3,2,0,27.42,1305.17,5.91,27.08,30.38,12
2,1,3,2,1,27.25,1352.98,7.14,28.48,28.04,124
2,1,3,2,2,28.35,1522.57,7.67,29.93,28.82,104
2,1,3,2,3,28.54,1599.25,8.09,29.86,29.13,125
2,1,3,2,4,28.65,1708.38,8.89,30.81,28.51,162
2,1,3,2,5,29.59,1772.73,8.7,31.4,28.36,274
2,1,3,2,6,29.16,1762.85,8.8,31.15,29.15,515
2,1,3,2,7,29.88,1994.49,9.56,32.53,28.56,1123
2,1,3,2,8,29.82,2543.05,10.71,35.32,27.79,3837
2,1,3,2,9,29.92,3000.91,11.59,37.51,26.85,19256
2,1,3,2,10,28.79,3189.88,11.54,38.03,27.27,358
2,1,3,2,99,28.47,1891.06,9.85,32.34,28.28,53
2,1,3,3,0,36.5,2807.0,12.0,32.5,24.05,2
2,1,3,3,1,26.83,2132.28,7.12,33.17,28.49,18
2,1,3,3,2,30.8,1848.27,8.57,31.67,30.72,15
2,1,3,3,3,26.33,1555.08,5.75,30.0,26.47,12
2,1,3,3,4,27.29,2561.47,9.47,34.94,31.16,17
2,1,3,3,5,28.64,2454.59,10.7,34.4,28.84,47
2,1,3,3,6,28.51,2200.35,9.49,33.2,28.38,96
2,1,3,3,7,29.35,2373.63,10.68,34.61,29.35,175
2,1,3,3,8,29.29,2753.48,10.56,36.1,28.97,577
2,1,3,3,9,29.49,3161.14,11.71,38.04,28.14,2542
2,1,3,3,10,28.36,3208.41,12.08,38.36,27.58,66
2,1,3,3,99,28.23,2085.55,12.85,33.31,29.31,13
2,1,3,9,0,28.0,2138.33,8.0,29.0,29.43,3
2,1,3,9,1,34.75,532.25,6.67,22.5,27.63,4
2,1,3,9,2,28.82,1610.55,6.45,30.09,28.79,11
2,1,3,9,3,34.0,3026.67,9.0,37.67,28.77,3
2,1,3,9,4,29.62,3056.0,10.75,37.25,26.09,8
2,1,3,9,5,26.45,2588.91,8.4,34.82,28.06,11
2,1,3,9,6,30.52,2234.8,10.71,32.64,30.92,25
2,1,3,9,7,30.1,2946.76,15.93,36.57,29.82,42
2,1,3,9,8,29.4,2836.84,12.48,36.6,29.1,132
2,1,3,9,9,28.49,3285.69,12.23,38.44,29.02,799
2,1,3,9,10,29.93,3267.23,12.04,38.23,27.49,56
2,1,3,9,99,29.25,3571.86,10.14,38.62,29.06,8
2,1,4,1,0,29.96,2435.43,8.45,33.22,36.0,23
2,1,4,1,1,30.68,2227.83,8.78,32.88,29.8,112
2,1,4,1,2,31.05,2646.98,9.93,35.11,31.05,124
2,1,4,1,3,31.36,2635.14,9.88,35.16,30.55,163
2,1,4,1,4,31.05,2687.34,10.04,35.53,29.52,220
2,1,4,1,5,31.02,2656.99,10.28,34.93,31.2,370
2,1,4,1,6,30.71,2817.55,10.28,35.8,31.02,719
2,1,4,1,7,30.96,2936.86,10.43,36.27,30.73,1930
2,1,4,1,8,30.51,3210.83,10.95,37.65,29.94,11446
2,1,4,1,9,30.81,3345.9,11.27,38.41,28.9,91275
2,1,4,1,10,30.16,3390.15,11.33,38.66,28.76,2423
2,1,4,1,99,30.69,2781.26,10.54,35.55,29.02,112
2,1,4,2,0,32.5,4298.0,14.5,35.5,40.9,2
2,1,4,2,1,30.53,1719.5,5.61,30.66,30.27,32
2,1,4,2,2,31.33,1642.85,7.72,29.93,29.5,27
2,1,4,2,3,30.85,2090.56,8.41,33.15,32.38,34
2,1,4,2,4,32.54,1421.4,7.9,29.29,31.15,35
2,1,4,2,5,31.82,1804.92,8.49,31.24,30.79,71
2,1,4,2,6,31.42,1900.04,8.75,31.84,31.99,139
2,1,4,2,7,31.4,2245.46,10.01,33.53,31.93,270
2,1,4,2,8,31.8,2659.78,11.12,35.39,30.21,972
2,1,4,2,9,32.19,3085.51,11.49,37.41,29.15,4476
2,1,4,2,10,31.02,3289.85,11.05,38.16,29.95,87
2,1,4,2,99,30.93,2138.33,8.29,32.27,25.5,15
2,1,4,3,0,33.67,1373.0,3.67,28.67,31.15,3
2,1,4,3,1,34.0,1124.67,9.33,27.67,27.15,6
2,1,4,3,2,30.14,1895.86,6.57,31.43,27.43,7
2,1,4,3,3,30.14,2162.43,10.29,30.86,30.17,7
2,1,4,3,4,28.21,2396.21,8.47,33.68,27.68,19
2,1,4,3,5,33.77,2529.54,13.23,34.0,31.03,13
2,1,4,3,6,31.23,2448.59,9.74,33.95,27.22,22
2,1,4,3,7,30.31,2747.13,9.59,36.28,31.7,39
2,1,4,3,8,30.45,3030.08,11.18,36.64,30.95,260
2,1,4,3,9,30.16,3251.51,11.27,38.16,29.55,1516
2,1,4,3,10,29.44,3353.85,12.06,38.68,29.62,34
2,1,4,3,99,34.67,2350.33,10.33,32.33,24.5,3
2,1,4,9,1,32.0,2900.0,12.0,37.0,29.9,1
2,1,4,9,2,30.5,2778.5,9.0,34.0,24.5,2
2,1,4,9,3,33.25,2501.75,11.33,33.5,34.93,4
2,1,4,9,5,31.6,2776.8,11.8,34.8,32.36,5
2,1,4,9,6,34.14,3090.0,13.6,35.43,31.22,7
2,1,4,9,7,31.0,2952.82,12.19,35.12,30.86,17
2,1,4,9,8,30.12,3217.46,12.44,37.65,30.31,98
2,1,4,9,9,30.33,3335.11,12.02,38.35,29.4,869
2,1,4,9,10,30.64,3456.14,10.69,38.29,30.32,42
2,1,4,9,99,28.45,3046.91,9.38,38.36,29.16,11
2,1,5,1,3,30.5,2866.5,5.0,38.0,26.9,2
2,1,5,1,4,31.0,2895.0,0.0,37.5,21.9,2
2,1,5,1,5,22.0,2891.75,9.0,37.5,22.03,4
2,1,5,1,6,23.0,2735.4,6.5,36.2,27.18,5
2,1,5,1,7,29.55,2869.45,7.4,36.27,26.66,11
2,1,5,1,8,26.93,3188.64,8.85,37.79,26.23,59
2,1,5,1,9,28.22,3311.94,8.63,38.87,26.37,336
2,1,5,1,10,26.6,3172.5,6.1,38.9,27.37,10
2,1,5,1,99,27.0,2036.78,3.67,32.2,34.4,18
2,1,5,2,0,17.0,0.0,0.0,20.0,19.7,1
2,1,5,3,0,20.0,539.0,0.0,21.0,23.5,1
2,1,5,3,9,27.0,3263.33,12.0,37.67,25.73,3
2,1,5,9,9,30.19,3112.52,9.25,38.48,26.56,21
2,1,5,9,99,31.0,1984.5,3.0,30.0,19.9,2
2,1,6,1,0,21.0,1474.0,8.0,32.0,23.2,1
2,1,6,1,4,22.0,2608.0,0.0,36.0,24.1,1
2,1,6,1,5,18.0,3050.0,3.0,37.0,39.6,1
2,1,6,1,6,27.0,2476.67,9.67,36.0,20.7,3
2,1,6,1,7,29.27,2778.0,11.0,36.0,23.89,11
2,1,6,1,8,29.14,3092.86,8.5,37.62,27.19,21
2,1,6,1,9,29.12,3354.83,10.12,38.76,28.6,90
2,1,6,1,99,31.0,2919.0,2.0,37.5,31.97,3
2,1,6,2,4,23.5,1814.5,2.0,30.0,24.8,2
2,1,6,2,7,28.33,1415.67,9.67,29.0,25.17,3
2,1,6,2,8,27.0,2566.17,8.4,35.17,26.75,6
2,1,6,2,9,28.0,2550.78,7.5,36.33,26.89,9
2,1,6,3,9,24.0,3417.67,7.0,37.0,24.83,3
2,1,6,9,7,22.0,350.0,10.0,25.0,28.5,1
2,1,6,9,8,30.2,2784.2,12.5,37.0,32.2,5
2,1,6,9,9,31.41,3327.94,11.8,38.41,29.46,17
2,1,9,1,1,27.5,2345.0,15.0,35.0,28.55,2
2,1,9,1,2,17.0,3840.0,15.0,40.0,24.7,1
2,1,9,1,4,25.0,3175.0,12.0,38.0,30.5,1
2,1,9,1,6,21.0,3552.5,15.0,39.5,21.0,2
2,1,9,1,7,30.5,3272.5,15.0,38.0,34.1,2
2,1,9,1,8,25.82,3027.65,11.71,37.41,26.74,17
2,1,9,1,9,28.15,3253.16,12.04,38.8,27.58,74
2,1,9,1,99,24.33,3279.0,5.0,38.0,25.73,3
2,1,9,2,5,22.0,720.0,11.0,24.0,33.7,1
2,1,9,2,8,28.0,3328.0,12.0,39.0,19.6,1
2,1,9,2,9,31.0,2941.8,14.6,37.8,27.74,5
2,1,9,3,8,23.0,1350.0,15.0,31.0,29.5,1
2,1,9,9,4,26.0,1665.0,10.5,30.67,44.05,3
2,1,9,9,5,27.0,4026.0,8.0,37.0,50.2,1
2,1,9,9,6,25.0,3358.0,8.5,38.0,28.6,2
2,1,9,9,7,28.6,3030.4,5.75,36.2,30.48,5
2,1,9,9,8,26.35,3051.45,8.5,37.75,24.13,20
2,1,9,9,9,28.41,3322.93,10.18,38.92,26.84,106
2,1,9,9,10,22.67,3100.33,7.5,39.67,22.6,3
2,1,9,9,99,28.41,3273.91,0.45,38.43,26.07,96
2,2,1,1,0,22.0,3686.0,2.0,39.0,21.7,1
2,2,1,1,1,28.0,1967.5,6.0,32.0,23.25,2
2,2,1,1,2,30.0,3595.75,11.25,40.25,24.27,4
2,2,1,1,3,32.0,4449.0,18.5,41.0,33.35,2
2,2,1,1,4,27.2,3431.1,11.7,39.6,26.79,10
2,2,1,1,5,28.93,3394.93,11.21,40.29,24.1,14
2,2,1,1,6,30.54,3719.78,11.16,39.78,24.47,37
2,2,1,1,7,29.1,3562.84,11.36,39.74,24.22,70
2,2,1,1,8,29.52,3640.87,10.66,39.66,24.44,344
2,2,1,1,9,30.05,3538.56,11.12,39.62,24.41,2805
2,2,1,1,10,29.52,3510.44,10.7,39.69,24.04,1076
2,2,1,1,99,31.35,3669.36,11.85,39.69,24.93,26
2,2,1,2,4,29.0,3261.0,15.0,41.0,23.9,1
2,2,1,2,9,30.0,3062.17,10.0,38.33,21.73,6
2,2,1,2,10,28.25,3248.0,9.75,39.75,24.4,4
2,2,1,3,7,37.0,2892.0,7.0,39.0,24.7,1
2,2,1,3,9,32.0,3480.0,13.0,40.0,21.12,4
2,2,1,3,10,20.0,3289.0,2.0,40.0,25.6,1
2,2,1,9,10,31.5,2735.5,13.0,39.0,21.5,2
2,2,1,9,99,32.12,3463.18,11.95,39.63,23.98,73
2,2,2,1,4,31.0,3459.0,16.0,40.0,20.3,1
2,2,2,1,5,27.0,3827.0,15.0,40.0,17.6,1
2,2,2,1,7,30.5,3663.5,9.17,40.0,23.65,6
2,2,2,1,8,32.0,3322.17,8.17,38.67,26.95,6
2,2,2,1,9,32.45,3688.97,10.05,39.53,24.43,38
2,2,2,1,10,32.0,3678.31,10.12,39.62,26.33,16
2,2,2,1,99,30.0,2705.0,11.0,38.0,29.9,1
2,2,2,3,9,35.0,2963.0,15.0,40.0,25.7,1
2,2,2,9,9,28.0,3657.0,8.0,40.0,17.4,1
2,2,3,1,8,25.0,4111.0,10.0,39.0,36.5,1
2,2,3,1,9,21.0,3487.0,11.0,39.0,28.2,1
2,2,3,2,9,33.0,3374.0,15.0,39.0,32.9,1
2,2,3,9,9,32.0,3941.0,14.0,40.0,19.3,1
2,2,4,1,6,23.0,4260.0,12.0,38.0,21.0,1
2,2,4,1,8,26.33,3280.67,13.33,38.0,31.4,3
2,2,4,1,9,28.33,3315.0,8.0,38.67,29.1,3
2,2,5,1,9,28.5,3430.0,12.5,39.5,22.0,2
2,2,9,1,9,22.0,2892.0,12.0,37.0,23.9,1
2,2,9,1,10,30.0,4470.0,11.0,37.0,29.1,1
2,3,1,1,0,29.5,2841.25,9.75,38.0,21.7,4
2,3,1,1,1,32.25,3920.86,9.38,39.75,24.12,8
2,3,1,1,2,27.0,3402.0,11.0,40.5,23.65,2
2,3,1,1,3,30.0,4214.67,9.67,40.33,29.0,3
2,3,1,1,4,30.0,3657.33,8.78,39.56,28.56,9
2,3,1,1,5,29.6,3678.0,8.21,40.1,26.14,30
2,3,1,1,6,30.43,3732.17,7.83,39.72,24.76,47
2,3,1,1,7,29.67,3604.11,9.4,39.66,24.25,128
2,3,1,1,8,30.02,3646.32,9.27,39.71,24.66,471
2,3,1,1,9,30.48,3611.79,9.97,39.7,24.29,2593
2,3,1,1,10,30.31,3560.67,9.37,39.74,24.06,2541
2,3,1,1,99,29.78,3555.28,5.27,39.68,24.67,307
2,3,1,2,1,39.0,2835.0,9.0,36.0,23.0,1
2,3,1,2,3,31.0,3657.0,7.0,39.0,21.9,1
2,3,1,2,4,24.0,3033.0,9.0,38.0,20.4,1
2,3,1,2,6,27.0,3033.0,14.0,41.0,22.3,1
2,3,1,2,7,27.5,3430.5,10.5,41.5,18.95,2
2,3,1,2,8,26.75,3510.0,12.0,40.5,21.18,4
2,3,1,2,9,31.69,3429.75,10.0,39.12,23.99,16
2,3,1,2,10,32.46,3371.38,7.92,38.85,27.21,13
2,3,1,2,99,26.6,3085.75,3.6,33.8,23.32,5
2,3,1,3,6,35.0,3289.0,12.0,42.0,17.6,1
2,3,1,3,7,23.0,3898.0,3.0,40.0,23.55,2
2,3,1,3,8,31.25,3565.0,8.33,41.0,19.75,4
2,3,1,3,9,29.4,3742.0,8.4,39.4,26.74,5
2,3,1,3,10,32.67,3331.0,7.67,39.0,24.73,6
2,3,1,3,99,29.53,3440.06,4.06,39.11,26.45,19
2,3,1,9,5,29.33,4103.0,1.0,40.33,31.9,3
2,3,1,9,6,35.33,3770.33,4.67,40.67,23.93,3
2,3,1,9,7,29.75,3543.82,4.07,40.0,26.25,16
2,3,1,9,9,30.35,3705.39,10.62,39.74,24.83,23
2,3,1,9,10,30.37,3539.66,8.58,39.69,22.26,35
2,3,1,9,99,31.05,3477.15,3.78,39.39,24.11,22
2,3,2,1,0,24.0,3799.0,12.0,40.0,22.9,1
2,3,2,1,2,39.0,3714.0,6.0,40.0,20.6,1
2,3,2,1,5,29.5,4288.0,8.0,40.25,23.45,4
2,3,2,1,6,30.33,4214.67,7.67,40.67,25.05,3
2,3,2,1,7,33.75,3851.88,10.14,39.75,25.66,8
2,3,2,1,8,32.6,3817.76,10.24,40.12,27.27,25
2,3,2,1,9,32.59,3678.76,9.83,39.61,25.35,94
2,3,2,1,10,31.54,3608.14,9.92,39.74,26.09,100
2,3,2,1,99,37.43,3361.29,8.14,38.71,27.35,7
2,3,2,2,10,29.0,3714.0,10.0,41.0,37.7,1
2,3,2,3,9,30.0,3600.0,30.0,40.0,18.5,1
2,3,2,3,99,41.0,4026.0,20.0,41.0,39.1,1
2,3,2,9,8,39.0,3005.0,9.0,40.0,24.2,1
2,3,2,9,99,30.0,4196.0,10.0,40.0,27.5,1
2,3,5,1,5,36.0,3572.0,10.0,38.0,23.3,1
2,3,5,1,8,31.2,3725.4,9.8,40.2,28.36,5
2,3,5,1,9,30.33,3694.67,12.0,40.33,24.67,3
2,3,5,1,10,30.25,3473.0,3.0,39.25,21.1,4
2,3,5,1,99,30.6,3586.5,6.67,40.0,31.4,5
2,3,5,2,99,30.0,3755.0,12.0,40.0,21.6,1
2,3,5,3,99,20.0,4224.0,1.0,40.0,32.4,1
2,3,5,9,99,41.0,4536.0,7.0,40.0,29.0,1
2,3,9,1,8,26.0,3742.0,5.0,41.0,21.8,1
2,3,9,1,9,31.44,3395.56,8.56,39.56,24.5,9
2,3,9,1,10,37.0,3912.0,7.0,40.0,33.5,1
2,3,9,1,99,28.0,3118.75,3.25,39.75,23.62,4
2,3,9,3,99,31.5,3529.5,1.5,40.0,22.2,2
2,3,9,9,7,27.0,3331.25,2.75,39.67,21.6,6
2,3,9,9,9,34.5,3919.5,8.67,40.25,28.03,4
2,3,9,9,10,32.67,3515.5,2.5,41.0,21.83,3
2,3,9,9,99,30.58,3402.5,4.42,39.82,27.42,52
2,4,1,1,0,28.15,2852.28,6.89,37.09,26.16,33
2,4,1,1,1,28.14,1438.5,2.86,23.71,27.85,7
2,4,1,1,2,27.0,2318.5,1.0,33.5,24.7,2
2,4,1,1,4,28.67,1755.0,2.0,33.33,28.33,3
2,4,1,1,5,33.0,2566.67,1.0,35.5,39.5,3
2,4,1,1,6,22.8,2310.6,6.4,34.8,27.0,5
2,4,1,1,7,29.32,2936.05,6.67,37.89,24.77,19
2,4,1,1,8,28.81,3120.54,8.19,37.97,25.78,74
2,4,1,1,9,28.61,3166.53,8.15,38.31,25.75,281
2,4,1,1,10,29.22,3200.65,7.63,38.7,25.03,116
2,4,1,1,99,28.03,2930.67,6.94,37.35,25.72,579
2,4,1,2,1,35.0,1100.0,1.0,27.0,20.5,1
2,4,1,2,6,39.0,2555.0,0.0,35.0,25.5,1
2,4,1,2,8,38.0,3275.0,15.0,40.0,20.2,1
2,4,1,2,99,30.64,2780.27,6.45,37.36,29.05,11
2,4,1,3,0,24.33,2703.0,7.33,35.33,25.7,3
2,4,1,3,9,37.5,2839.0,5.0,37.0,24.55,2
2,4,1,3,99,27.73,2650.91,4.0,36.91,23.63,11
2,4,1,9,5,24.0,3134.5,1.5,39.0,25.6,2
2,4,1,9,6,20.0,3630.0,5.0,40.0,22.9,1
2,4,1,9,7,21.0,2322.0,0.0,39.0,37.4,1
2,4,1,9,9,29.0,3249.14,7.33,39.0,24.38,7
2,4,1,9,10,26.0,3406.0,1.5,38.0,22.75,2
2,4,1,9,99,27.2,2493.23,6.32,34.12,24.41,50
2,4,2,1,2,20.0,2268.0,7.0,39.0,27.5,1
2,4,2,1,4,32.0,2778.0,0.0,35.0,29.0,1
2,4,2,1,8,36.5,3217.5,18.5,39.0,39.2,2
